update_seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,delivered_at_unix,signaling_delay_s,writer_seq,future_use_count,seq,t_send_unix,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight,use_index,use_request_id,use_dispatch_time_unix,use_discard,superseded_before_use,decision_without_update,decision_with_update,decision_flip,native_instance_without,selected_instance_without,selected_instance_with,selected_load_without,selected_load_with,reusable_coverage_without,reusable_coverage_with,reusable_coverage_gain,estimated_prefill_gain_ms,estimated_queue_delta_ms,estimated_net_gain_ms,signaling_cost_ms,oracle_value_ms,realized_ttft_ms,realized_cached_tokens,world1_expected_net_ms
11,upsert,3,L0000,3072,2560,1787890265.4217188,0.5629632472991943,12,2,11,1787890264.8587556,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890264.8587294,2560,512,1.0640044212341309,0,2560,2560,2048,512,2,0,3,4,0.0038888156414031982,0;0;0;0,12,0,2,60,1787890283.0653164,,1,3,3,0,,3,3,0,0,0,0,0,0.0,0.0,0.0,562.9632472991943,-562.9632472991943,109.959071,2608.0,61.44
14,upsert,1,L0058,2048,0,1787890271.0136259,5.056092977523804,15,1,14,1787890265.957533,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890265.9575121,0,2048,,0,0,0,0,0,0,0,1,3,0.05049616098403931,0;0;0;1,16,0,1,38,1787890272.2774882,,0,1,1,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,5056.092977523804,-5056.092977523804,411.703452,2080.0,0.0
15,upsert,3,L0034,2048,0,1787890271.0136678,5.055832386016846,16,1,15,1787890265.9578354,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890265.9578154,0,2048,,0,0,0,0,0,0,0,1,4,0.05049616098403931,0;0;0;0,16,0,1,50,1787890276.9231002,,0,0,3,1,0,0,3,0,1,0,2048,2048,40.96,2.0,38.96,5055.832386016846,-5016.872386016846,2230.319667,2080.0,38.96
16,upsert,3,L0023,2560,2048,1787890273.8298852,6.809077024459839,17,2,16,1787890267.0208082,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890267.0207784,2048,512,4.776043653488159,0,2048,2048,0,2048,1,0,2,5,0.05049616098403931,0;1;0;2,23,0,1,46,1787890275.8772519,,0,3,3,0,3,3,3,0,0,0,0,0,0.0,0.0,0.0,6809.077024459839,-6809.077024459839,90.876192,2080.0,0.0
16,upsert,3,L0023,2560,2048,1787890273.8298852,6.809077024459839,17,2,16,1787890267.0208082,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890267.0207784,2048,512,4.776043653488159,0,2048,2048,0,2048,1,0,2,5,0.05049616098403931,0;1;0;2,23,0,2,63,1787890283.065462,,0,3,3,0,0,3,3,1,1,2048,2560,512,10.24,0.0,10.24,6809.077024459839,-6798.837024459839,207.327052,2608.0,49.2
17,upsert,3,L0000,2048,3072,1787890273.8300126,6.808790683746338,18,2,17,1787890267.0212219,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890267.0211916,3072,-1024,2.1624622344970703,0,3072,3072,2048,1024,2,0,5,6,0.05049616098403931,0;1;0;1,23,0,1,42,1787890274.3983579,,1,3,3,0,,3,3,0,0,0,0,0,0.0,0.0,0.0,6808.790683746338,-6808.790683746338,93.850454,2080.0,51.2
17,upsert,3,L0000,2048,3072,1787890273.8300126,6.808790683746338,18,2,17,1787890267.0212219,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890267.0211916,3072,-1024,2.1624622344970703,0,3072,3072,2048,1024,2,0,5,6,0.05049616098403931,0;1;0;1,23,0,2,60,1787890283.0653164,,1,3,3,0,,3,3,0,0,0,0,0,0.0,0.0,0.0,6808.790683746338,-6808.790683746338,109.959071,2608.0,61.44
18,upsert,3,L0000,2560,2048,1787890273.8301015,6.808536767959595,19,2,18,1787890267.0215647,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890267.0215404,2048,512,0.00034880638122558594,0,3072,3072,2048,1024,2,0,5,7,0.05049616098403931,0;1;0;0,23,1,1,42,1787890274.3983579,,0,3,3,0,1,3,3,0,0,2048,2560,512,10.24,0.0,10.24,6808.536767959595,-6798.296767959595,93.850454,2080.0,51.2
18,upsert,3,L0000,2560,2048,1787890273.8301015,6.808536767959595,19,2,18,1787890267.0215647,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890267.0215404,2048,512,0.00034880638122558594,0,3072,3072,2048,1024,2,0,5,7,0.05049616098403931,0;1;0;0,23,1,2,60,1787890283.0653164,,1,3,3,0,,3,3,0,0,0,0,0,0.0,0.0,0.0,6808.536767959595,-6808.536767959595,109.959071,2608.0,61.44
19,upsert,1,L0046,2048,0,1787890275.8570921,8.835220575332642,20,1,19,1787890267.0218716,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890267.0218496,0,2048,,0,0,0,0,0,0,0,1,8,0.05049616098403931,0;0;0;0,23,0,1,58,1787890281.490268,,0,3,1,1,3,3,1,0,1,0,2048,2048,40.96,2.0,38.96,8835.220575332642,-8796.260575332642,1291.915463,2080.0,38.96
22,upsert,3,L0000,3072,2560,1787890275.8574142,7.814435720443726,23,1,22,1787890268.0429785,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890268.042954,2560,512,1.0214135646820068,0,3072,3072,2048,1024,2,0,6,11,0.05049616098403931,1;0;0;0,29,1,1,60,1787890283.0653164,,0,3,3,0,2,3,3,0,0,2560,3072,512,10.24,0.0,10.24,7814.435720443726,-7804.195720443726,109.959071,2608.0,61.44
